id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
907915818893219950,Departamento providencia,265836440,Alejandro,,Providencia,-33.42551,-70.60792,Entire home/apt,200000,2,1,2023-06-22,0.06,1,364,0,
907955621100245945,Departamento 606 KA,166839533,George,,Las Condes,-33.3993055,-70.5729267,Entire home/apt,90000,2,11,2024-08-11,0.78,41,352,10,
908028573027124014,LadyBug Aventura,471164640,Claudia,,Pudahuel,-33.38956,-70.80401,Entire home/apt,48000,25,0,,,1,173,0,
908093032720503029,el corazón de providencia,518624068,Francisca,,Providencia,-33.42902889612069,-70.61914319577026,Entire home/apt,50890,2,70,2024-09-08,4.43,1,269,53,
908214237642471024,Suite con baño privado y walking closet,64692206,Veronica,,Vitacura,-33.39062,-70.59082,Private room,70000,2,2,2024-02-08,0.13,2,334,1,
908515366604429625,Estudio en Barrio Italia,111678044,Ibalú,,Providencia,-33.44829,-70.62557,Entire home/apt,36545,3,14,2024-08-31,0.90,1,187,10,
908675468023347615,Midtown Apartment on the center,56078459,Mariana,,Santiago,-33.4352592,-70.65428,Entire home/apt,29021,2,48,2024-09-21,3.25,2,258,42,
908687857460492705,“A cozy place for 4 guests”,56078459,Mariana,,Santiago,-33.4352592,-70.65428,Entire home/apt,50636,2,41,2024-09-19,2.81,2,264,37,
908688520063556645,"Depto. 2 d 2 baños, parking gratis bien equipado.",475480613,Pamela,,San Miguel,-33.49464,-70.65111,Entire home/apt,63200,6,7,2024-07-20,0.61,2,328,7,
908697237252132548,"Habitación privada, mensual,roomie.",475480613,Pamela,,San Miguel,-33.49262,-70.65103,Private room,33214,30,0,,,2,55,0,
908738086423856252,Studio in the heart of Lastarria,518775187,Maximiliano,,Santiago,-33.43911,-70.6406,Entire home/apt,33000,2,5,2024-09-19,0.90,1,358,5,
908800837689444670,"Cozy room in the best neighborhood, Providencia",15060222,Carmen,,Providencia,-33.43114,-70.61096,Private room,21210,7,0,,,2,102,0,
908864031461807272,Habitacion Barrio Italia Ñuñoa,518480097,Paolo,,Ñuñoa,-33.4510317,-70.624881,Private room,11500,5,0,,,1,363,0,
908956701486962984,Centro Cultural AzulVioleta,518069715,Paulo,,Santiago,-33.44315,-70.67426,Shared room,12500,1,1,2023-07-13,0.07,1,269,0,
908989931942533422,Bello Depto Familiar Cerca del Palacio La Moneda,518834321,Eliazander,,Santiago,-33.4401,-70.65613,Entire home/apt,54714,1,9,2024-08-23,0.69,3,76,7,
909366086267550814,Amplio departamento en Santiago,518914799,Paz,,Santiago,-33.44319674343427,-70.64237952232361,Entire home/apt,36986,3,50,2024-08-31,3.26,3,61,40,
909401302127952947,Paso mall vespucio,499321731,Eduardo Daniel,,La Florida,-33.51711,-70.60318,Entire home/apt,55403,1,14,2024-08-21,0.90,1,346,12,
909440649818398618,"“151-Hermoso Apartamento en la Capital de Chile""",24778988,Claudia,,Santiago,-33.4356,-70.65393,Entire home/apt,28657,2,40,2024-09-19,2.68,1,248,36,
909539691447106728,Precioso duplex en La Dehesa,235041203,Carolina,,Lo Barnechea,-33.35288,-70.51411,Entire home/apt,140000,10,0,,,11,319,0,
909586810259695214,Vista Andes Apartamento Para Tres,490974377,MVP Housing,,Estación Central,-33.454888782116726,-70.69994281216431,Entire home/apt,29419,1,61,2024-09-04,3.92,34,349,45,
909613314034838494,Edificio histórico con parquet y cama king,498284514,La Conciergerie,,Santiago,-33.43795190688516,-70.6418000576721,Entire home/apt,48000,4,41,2024-09-03,2.61,17,354,29,
909690718337002241,Espectacular casa   remodelada,64692206,Veronica,,Vitacura,-33.39125,-70.59167,Entire home/apt,261679,3,9,2024-08-24,0.61,2,334,4,
909924161936307453,pieza en santiago centro.,519040819,Harshad Dahyabahi,,Santiago,-33.43679912235332,-70.65635919570923,Private room,13286,30,0,,,1,365,0,
910083168446260754,"Habitación Privada en el Centro, cerca del Palacio",163086177,Nicole,,Santiago,-33.449303525675674,-70.65316401422024,Private room,20000,2,7,2024-08-31,0.44,1,180,5,
910087286284291276,Depto Las Condes -Esc.Militar,519086127,Maria Elena,,Las Condes,-33.4136818,-70.5799912,Entire home/apt,51429,1,46,2024-09-14,2.94,2,356,42,
910096718913653838,Departamento centro de la ciudad,519086265,Laura,,Santiago,-33.4379904,-70.64849160000001,Entire home/apt,28000,7,16,2024-08-27,1.09,1,139,13,
910277761115151526,Habitación con baño privado Para larga estadia,519136469,Teresa,,Providencia,-33.42036,-70.60104,Private room,,7,1,2023-09-03,0.08,1,287,0,
910347943694688273,"Acogedora casa, estadías largas",211010551,Carolina,,Vitacura,-33.39238,-70.56618,Entire home/apt,,7,2,2024-01-03,0.20,1,362,2,
910728036011129474,habitación cercana al metro,509970025,Juan,,La Florida,-33.55564675116112,-70.59450443834066,Private room,15000,1,2,2024-05-25,0.17,1,365,2,
910760334874009466,Departamento a pasos del metro padre hurtado L1,252178927,Patricio,,Estación Central,-33.45765,-70.69153,Entire home/apt,35631,1,29,2024-09-09,1.85,4,144,18,
910774026942148828,Depto de Lujo; C. Alemana - Mall,3297544,Felipe,,Vitacura,-33.39527,-70.56461,Entire home/apt,90000,1,31,2024-09-19,1.97,5,362,20,
910944105157599781,Depto con vista exclusiva,503573118,Ximena,,Las Condes,-33.40712,-70.56452,Entire home/apt,50514,1,0,,,10,363,0,
910985779645259337,Brizen Apartments - Pedro de Valdivia III,54511305,Joaquín,,Providencia,-33.42601186279509,-70.61165038280335,Entire home/apt,66952,2,19,2024-08-30,1.22,9,351,10,
911003998815241042,Habitación en Barrio Lastarria,147930158,Fabián,,Santiago,-33.4402905,-70.6393621,Private room,26429,3,7,2023-11-14,0.47,1,87,3,
911092959903758401,bello refugio,373767138,Marcia,,Macul,-33.48111,-70.58334,Private room,27000,1,0,,,2,364,0,
911114548820048358,7A Habitación luminosa y acogedora MetroManquehue,480584360,Monserrat,,Las Condes,-33.41103,-70.56351,Private room,,1,8,2023-08-29,0.51,2,0,0,
911499444377550739,Acogedor depto en Bellavista,280536365,Lía,,Recoleta,-33.43262,-70.64078,Entire home/apt,45000,1,1,2024-04-21,0.19,8,365,1,
911533488370770138,Departamento en Santiago centro,189884359,Cynthia,,Santiago,-33.45254,-70.64957,Entire home/apt,45000,1,5,2024-08-11,0.34,2,329,2,
911586266735536890,Céntrico y moderno departamento,259040153,Laura,,Estación Central,-33.4539928,-70.6951179,Entire home/apt,31000,3,46,2024-09-06,3.00,1,296,36,
911651248031607090,Habitación 2. Doble con baño en suite.,51952230,Maria Antonieta,,Providencia,-33.44091,-70.62025,Private room,35000,2,4,2024-09-12,0.39,3,365,4,
911694760100120861,Depto. amplio metro los leones,260483367,María Teresa,,Providencia,-33.4216061,-70.611083,Entire home/apt,45286,2,36,2024-09-07,2.92,2,140,35,
911720834699844197,Cómoda habitación en buen sector,507494718,Ruth Elisa,,Providencia,-33.429715,-70.6227071,Private room,25500,1,3,2023-08-04,0.19,1,364,0,
911739033768606172,Departamento comodo y moderno,503573118,Ximena,,Providencia,-33.42856,-70.61956,Entire home/apt,74916,1,0,,,10,364,0,
911751333661061727,Estudio cómodo y con Linda Vista,503573118,Ximena,,Providencia,-33.42992,-70.61795,Entire home/apt,46594,1,0,,,10,365,0,
911756619223063487,Lindo departamento en providencia,503573118,Ximena,,Providencia,-33.4276,-70.61963,Entire home/apt,46594,1,0,,,10,362,0,
911761832948599485,Acogedor apartamento,503573118,Ximena,,Providencia,-33.42935,-70.61904,Entire home/apt,60427,1,0,,,10,364,0,
911763351521040705,Acogedor apartamento en zona privilegiada,503573118,Ximena,,Providencia,-33.42982,-70.61803,Entire home/apt,46594,1,0,,,10,365,0,
911766078880226453,Departamento para disfrutar,503573118,Ximena,,Providencia,-33.42802,-70.61974,Entire home/apt,74916,1,0,,,10,364,0,
911775412370971901,apartamento cómodo y hogareño.,519483904,Juan Pablo,,Santiago,-33.42859,-70.6697,Entire home/apt,39143,6,3,2024-02-18,0.20,1,363,1,
911784164979608056,Bello departamento,503573118,Ximena,,Providencia,-33.42733,-70.61386,Entire home/apt,75830,1,0,,,10,361,0,
911812390866254815,Refugio Parva,187696428,Camila,,Lo Barnechea,-33.33982,-70.29225,Entire home/apt,170000,4,8,2024-08-27,0.54,1,363,4,
911874391425834549,"Habitación doble, metro Matta",476653710,Gianina,,Santiago,-33.45776,-70.64363,Private room,24057,1,69,2024-09-16,4.87,2,348,60,
912212451407438124,Pieza con Baño privado,181807404,Javiera,,Providencia,-33.42412,-70.60739,Private room,15000,20,8,2024-03-05,0.51,1,219,1,
912270404346479678,Espaciosa casa para familia,297358910,Rodolfo,,Providencia,-33.4416,-70.59103,Entire home/apt,80000,7,3,2024-01-27,0.34,5,41,3,
912410428110352550,Loft Santiago Barrio Lastarria,440008475,Hostify,,Santiago,-33.43835,-70.64009,Entire home/apt,42857,1,18,2024-08-20,1.19,3,0,11,
912509435503792293,Departamento Providencia,387041303,Carolina,,Providencia,-33.43582,-70.61338,Entire home/apt,58571,3,0,,,2,358,0,
912548891678311781,"Locación perfecta, AC/Heater",8814556,Benjamin Andres,,Santiago,-33.4470871,-70.64881079999999,Entire home/apt,26495,30,7,2024-08-09,0.54,6,255,6,
912564877614587064,"Beautiful view, air conditioning and heating",249085536,Camila,,Quinta Normal,-33.43862554588998,-70.68841192871332,Entire home/apt,43176,2,21,2024-09-21,3.91,1,250,21,
912601570174508226,"Hola, es un gusto atenderte",221023305,Alejandro,,Las Condes,-33.40629,-70.56517,Private room,30000,1,2,2023-07-29,0.14,1,365,0,
912958867904333481,Habitación Espectacular en Providencia (Con Baño),192100090,H Y A,,Providencia,-33.43729014532707,-70.63444253057241,Private room,47000,1,0,,,1,365,0,
913063883985582939,A una cuadra metro Bilbao.,425605285,Jose,,Providencia,-33.43356,-70.58589,Entire home/apt,45000,2,1,2023-07-15,0.07,1,363,0,
913080520443695602,"2D/2B Excelente Ubicación, Metro Manuel Montt",2677073,María Alejandra,,Providencia,-33.4290197,-70.6200954,Entire home/apt,75000,2,22,2024-09-08,1.53,1,336,18,
913113467945213782,El Colorado - Ski in/out- Piscina - BBQ,24011672,Maria,,Lo Barnechea,-33.34754303830658,-70.29133643121338,Entire home/apt,160000,2,6,2024-08-07,0.43,23,365,5,
913186328466601898,Departamento Equipado Santiago vista despejada 13,490600668,Felipe Andres,,Santiago,-33.44646,-70.64393,Entire home/apt,43800,1,94,2024-08-28,6.04,5,245,65,
913264547392399581,"Habitación (1pers.), Metro Matta",476653710,Gianina,,Santiago,-33.45704,-70.64277,Private room,20571,1,17,2024-05-26,1.26,2,358,16,
913329368895445812,Comfortable Safe Equipp 2B/2B Ask x Flexible Dates,498361132,Paula,,Las Condes,-33.4223,-70.57637,Entire home/apt,,60,28,2024-04-11,1.83,1,0,16,
913650564130132937,Apart/Studio Costanera Centre (1006),10177065,Nicolas,,Las Condes,-33.4167913,-70.6027593,Entire home/apt,52315,1,6,2024-06-30,0.39,32,352,5,
913703428256386298,Cerca de Estadio Nacional con estacionamiento,511101403,Nicol,,Ñuñoa,-33.45675,-70.61284,Entire home/apt,63769,3,39,2024-09-09,2.63,4,344,30,
913716100992764753,Hostal Casa Quilín,519996440,Paola,,Macul,-33.4869399,-70.60974209999999,Private room,,1,2,2024-04-21,0.20,1,269,2,
913753393519716810,María dpto categoría superior,520008654,Maria,,Santiago,-33.4379596,-70.6449796,Entire home/apt,38571,1,3,2024-09-08,0.26,7,365,3,
913757760913841255,Motorhome viaje,478544541,Juan Pablo,,Las Condes,-33.4128466,-70.5430238,Entire home/apt,36515,1,0,,,2,269,0,
913878364389106491,City escape in the center of Providencia,317472101,Andes STR,,Providencia,-33.4260801,-70.6177329,Entire home/apt,52377,2,37,2024-09-10,2.43,194,349,29,
913953320907758386,Acogedor depto en barrio El Golf+ Terraza,40909271,Marcela,,Las Condes,-33.4151955575589,-70.60052331537008,Entire home/apt,42547,2,20,2024-09-11,1.81,1,323,20,
913977433255093374,Refugio Ideal para amantes de la montaña,488290479,Marisol,,Lo Barnechea,-33.33471,-70.23953,Entire home/apt,190553,3,1,2023-08-02,0.07,1,295,0,
914026553952582852,"Quédate cerca de Barrio Italia, Providencia",115657643,Alonso,,Santiago,-33.44839109999999,-70.6341772,Entire home/apt,30561,3,18,2024-09-19,1.56,1,329,18,
914048879342991221,Confortable y hermoso Depto.,303480010,Gabriela,,Las Condes,-33.415615,-70.5872416,Entire home/apt,44000,2,17,2024-09-09,2.05,1,85,17,
914405246643579544,Departamento en La Cisterna,515376034,Margarita,,La Cisterna,-33.5241867,-70.6557662,Entire home/apt,25000,45,14,2024-03-18,0.93,1,162,9,
914455986238071956,Apartamento Living Huelen (dp 1),172197278,Diego,,Providencia,-33.43258,-70.6214,Entire home/apt,88627,1,24,2024-09-08,1.59,49,346,18,
914570604710323342,apartamento studio equipado,520215407,Felipe,,Santiago,-33.44574,-70.65059,Private room,35000,2,1,2024-03-18,0.16,1,364,1,
914644390129505484,Disfruta la nieve Valle Nevado,450283981,Marisol,,Lo Barnechea,-33.35281,-70.24779,Entire home/apt,400000,3,10,2024-09-04,0.68,1,362,6,
914714863084618807,Apto. Recoleta Bonito y Económico,256413898,Jhasmani,,Recoleta,-33.420385,-70.6428348,Entire home/apt,32286,1,74,2024-09-08,4.75,2,360,58,
914740892544420590,"Luminoso, lindo y cómodo con hermosa vista 180°",418803954,Max,,Santiago,-33.4485324,-70.6652227,Entire home/apt,36114,2,129,2024-09-24,8.29,2,60,106,
915109088649285953,Habitación privada para 1 persona,24044842,Yasmily,,San Joaquín,-33.47525,-70.62694,Private room,18000,2,3,2024-09-10,0.38,3,88,3,
915367398107231170,Estudio completamente equipado,89722906,Matilde,,Ñuñoa,-33.45186,-70.62795,Entire home/apt,33851,3,35,2024-09-03,2.39,1,145,30,
915492446318509806,Like Home Apartment- Metro Santa Lucía,150366707,Maria De Los Angeles,,Santiago,-33.44623,-70.64188,Entire home/apt,48912,3,46,2024-09-01,3.07,1,163,33,
915892498848123271,Habitación privada en Independencia,171192839,Isabel,,Independencia,-33.427285033916405,-70.65761983394623,Private room,19000,2,1,2024-08-09,0.61,1,364,1,
915925139722651392,Departamento 1 Dormitorio,22838013,Javiera,,Providencia,-33.42445,-70.60621,Entire home/apt,48000,4,21,2024-09-09,1.39,1,74,14,
915981580569574784,Depto amplio y gran ubicación en Las Condes,255563506,Miguel,,Las Condes,-33.4174493,-70.5572592,Entire home/apt,95000,1,42,2024-08-30,2.89,1,155,35,25402483k
915995343021849954,Downtown connected apartament,61589185,Jed,,Providencia,-33.42496,-70.61695,Entire home/apt,83532,3,0,,,2,359,0,
916142200504997646,Depto Ski in/out El colorado,520566768,Pablo,,Lo Barnechea,-33.348403132531615,-70.2913335414014,Entire home/apt,690000,5,1,2024-08-18,0.75,1,179,1,
916169142367040100,Studio premium en Ñuñoa,193104345,Aline,,Ñuñoa,-33.45614,-70.62779,Entire home/apt,43739,2,42,2024-09-14,2.74,7,350,38,
916213066107699683,"Las Condes, Vitacura",51662830,Punta Host,,Las Condes,-33.41539,-70.60309,Entire home/apt,48509,2,29,2024-09-15,1.95,2,342,21,
916642926941881625,Bello y amplio depto. en Pocuro,415380436,Paula,,Providencia,-33.43229,-70.60085,Entire home/apt,99000,3,0,,,1,361,0,
916671374473340364,Vibrant Barrio Italia Cozy Room,15405376,Rubén,,Ñuñoa,-33.45059,-70.62736,Private room,31977,3,15,2024-09-01,0.97,1,88,10,
916732361619095910,Cómo en casa,93351875,Anita Maria,,Recoleta,-33.43199,-70.63833,Private room,20000,1,54,2024-09-20,3.51,2,355,34,
916787951426294336,Departamento Barrio Lastarria 1,222704740,Manuel,,Santiago,-33.43927222242986,-70.64180391163941,Entire home/apt,40000,2,16,2024-08-29,1.18,2,292,14,
916852114610438737,A 50 pasos de la Alameda (910),310424058,Pablo,,Santiago,-33.44387,-70.64387,Entire home/apt,30000,1,54,2024-09-15,3.88,3,357,51,
916865488196468041,Your urban escape awaits in Providencia,317472101,Andes STR,,Providencia,-33.4260801,-70.6177329,Entire home/apt,51022,2,40,2024-09-13,2.85,194,364,30,
916867172679203138,Alojamiento con total comodidad y estilo,317472101,Andes STR,,Providencia,-33.4260801,-70.6177329,Entire home/apt,51022,2,36,2024-09-20,2.35,194,364,30,
916867672494162858,Modern refuge in the heart of Providencia,317472101,Andes STR,,Providencia,-33.4260801,-70.6177329,Entire home/apt,51022,2,38,2024-09-04,2.53,194,360,27,
916869451124117724,Find your perfect escape,317472101,Andes STR,,Providencia,-33.42608010000001,-70.6177329,Entire home/apt,68982,2,39,2024-09-01,2.83,194,342,34,
916957704138785585,Modern lodging close to the Costanera Center,317472101,Andes STR,,Providencia,-33.4260801,-70.6177329,Entire home/apt,53305,2,37,2024-09-22,2.53,194,358,30,
916957917758781723,Cozy lodging in Providencia,317472101,Andes STR,,Providencia,-33.4260801,-70.6177329,Entire home/apt,54930,2,38,2024-06-15,2.54,194,360,28,
917308640678201063,Lindo alojamiento Santiago,407509735,Esteban,,San Miguel,-33.49471,-70.65973,Private room,28000,1,1,2024-09-08,1,1,365,1,
917356218563310375,"Departamento, Merced-Santiago",520008654,Maria,,Santiago,-33.4379596,-70.6449796,Entire home/apt,38571,1,118,2024-09-15,7.71,7,365,97,
917362097016638598,Serene space near everything in Providencia,317472101,Andes STR,,Providencia,-33.432159,-70.622276,Entire home/apt,53367,2,37,2024-09-15,2.65,194,360,27,
917409178064810804,Refugio en la parva,37416325,Cristian,,Lo Barnechea,-33.3364749,-70.2908069,Entire home/apt,270000,2,0,,,1,358,0,
917553003425651637,Departamento a pasos del Metro / Plaza Italia,520927529,Selene,,Santiago,-33.4491332,-70.6349406,Entire home/apt,28571,1,170,2024-09-23,11.23,1,332,139,
917984832266282390,Santiago Histórico,249312808,Daniela Andrea,,Santiago,-33.447715532506464,-70.64357000317995,Entire home/apt,45000,2,22,2024-09-23,1.66,2,240,19,
917999073502224424,Departamento Santiago Centro,508197927,Sara,,Santiago,-33.43461,-70.65872,Entire home/apt,60000,2,18,2024-09-08,1.18,1,365,16,
918000049045902116,Habitación cómoda y baño exclusivo,22997161,Carolina,,Las Condes,-33.4225335,-70.5793638,Private room,30000,2,18,2024-08-29,1.19,1,165,14,
918057901238370429,Departamento en Santiago,336837793,Melisa,,Santiago,-33.45177,-70.65643,Entire home/apt,55000,2,4,2024-07-05,0.37,1,87,4,
918126739420426865,Bello y seguro dormitorio en Ñuñoa,417854362,Carolina,,Ñuñoa,-33.4629585,-70.60071959999999,Private room,29000,1,9,2024-05-27,0.70,1,284,8,
918214296411448409,Apartamento Living Huelen (dp 4),172197278,Diego,,Providencia,-33.43227,-70.62268,Entire home/apt,79735,1,21,2024-08-18,1.38,49,346,17,
918328097374386797,50 Amplio y cómodo depto para estar en familia,484136269,Boris Carloff,,Providencia,-33.4353565,-70.62760469999999,Entire home/apt,63571,1,22,2024-09-16,2.30,12,343,22,
918406014217836217,Natalia’s place,113031118,Natalia,,Providencia,-33.43944,-70.61881,Private room,20214,1,10,2024-09-16,1.04,3,87,10,
918410746003078384,Natalia’s apartment,113031118,Natalia,,Santiago,-33.44758,-70.64735,Entire home/apt,28714,2,39,2024-09-13,2.57,3,38,28,
918831979119943892,Dpto Merced - bellas artes,520008654,Maria,,Santiago,-33.4379596,-70.6449796,Entire home/apt,38571,1,46,2024-07-20,3.09,7,269,41,
918911431180569356,disfrutar de una estancia inolvidable en familia,450431678,Carolina,,Las Condes,-33.4253923,-70.58698919999999,Entire home/apt,,2,10,2024-08-18,0.68,1,0,7,
918972510365519025,Oportunidad única en Ñuñoa 2D+2B,509586928,Day For Day,,Ñuñoa,-33.46465,-70.59343,Entire home/apt,51143,2,30,2024-08-11,1.95,4,86,24,
918978970197829379,Departamento Las Condes,521298016,Catalina,,Las Condes,-33.422978,-70.5812907,Entire home/apt,,5,0,,,1,0,0,
919099222993397690,Cozy apt. in the heart of Stgo,155417746,Alicia,,Santiago,-33.44965696254609,-70.6551187576721,Entire home/apt,40000,3,4,2024-06-16,0.31,1,85,3,
919148979805545985,"Habitación Las Condes, Central",465808321,Valentina,,Las Condes,-33.4150688,-70.6003358,Private room,23000,1,70,2024-09-21,4.71,2,352,58,
