"fecha_vigencia","precio","provincia","localidad","direccion"
"13/12/2023",639,"CORDOBA","ALTA GRACIA","AV.BELGRANO Y AV.SAN JUAN BOSCO s/n"
"18/08/2023",296.8,"CORDOBA","ALTA GRACIA","AV.BELGRANO Y AV.SAN JUAN BOSCO s/n"
"23/10/2023",306,"CORDOBA","ALTA GRACIA","AV.BELGRANO Y AV.SAN JUAN BOSCO s/n"
"25/11/2023",383,"CORDOBA","ALTA GRACIA","AV.BELGRANO Y AV.SAN JUAN BOSCO s/n"
"01/11/2023",325,"SANTA FE","SAN CARLOS CENTRO","BELGRANO 498"
"02/08/2023",255.8,"SANTA FE","SAN CARLOS CENTRO","BELGRANO 498"
"08/07/2023",244.8,"SANTA FE","SAN CARLOS CENTRO","BELGRANO 498"
"08/12/2023",462,"SANTA FE","SAN CARLOS CENTRO","BELGRANO 498"
"13/12/2023",639,"SANTA FE","SAN CARLOS CENTRO","BELGRANO 498"
"18/08/2023",287.8,"SANTA FE","SAN CARLOS CENTRO","BELGRANO 498"
"23/10/2023",296,"SANTA FE","SAN CARLOS CENTRO","BELGRANO 498"
"25/11/2023",372,"SANTA FE","SAN CARLOS CENTRO","BELGRANO 498"
"01/11/2023",306,"MENDOZA","SAN MARTIN","LAS HERAS 15 Y L. N. ALEM 50"
"02/08/2023",240.9,"MENDOZA","SAN MARTIN","LAS HERAS 15 Y L. N. ALEM 50"
"08/07/2023",230.5,"MENDOZA","SAN MARTIN","LAS HERAS 15 Y L. N. ALEM 50"
"08/12/2023",430,"MENDOZA","SAN MARTIN","LAS HERAS 15 Y L. N. ALEM 50"
"13/12/2023",599,"MENDOZA","SAN MARTIN","LAS HERAS 15 Y L. N. ALEM 50"
"18/08/2023",271,"MENDOZA","SAN MARTIN","LAS HERAS 15 Y L. N. ALEM 50"
"23/10/2023",279,"MENDOZA","SAN MARTIN","LAS HERAS 15 Y L. N. ALEM 50"
"25/11/2023",350,"MENDOZA","SAN MARTIN","LAS HERAS 15 Y L. N. ALEM 50"
"01/11/2023",306,"MENDOZA","GODOY CRUZ","PERITO MORENO  1350"
"02/08/2023",240.9,"MENDOZA","GODOY CRUZ","PERITO MORENO  1350"
"08/07/2023",230.5,"MENDOZA","GODOY CRUZ","PERITO MORENO  1350"
"08/12/2023",430,"MENDOZA","GODOY CRUZ","PERITO MORENO  1350"
"13/12/2023",599,"MENDOZA","GODOY CRUZ","PERITO MORENO  1350"
"18/08/2023",271,"MENDOZA","GODOY CRUZ","PERITO MORENO  1350"
"23/10/2023",279,"MENDOZA","GODOY CRUZ","PERITO MORENO  1350"
"25/11/2023",350,"MENDOZA","GODOY CRUZ","PERITO MORENO  1350"
"01/11/2023",323,"CORDOBA","LAS PERDICES","BV. ROCA 549"
"02/08/2023",254.8,"CORDOBA","LAS PERDICES","BV. ROCA 549"
"08/07/2023",243.8,"CORDOBA","LAS PERDICES","BV. ROCA 549"
"08/12/2023",460,"CORDOBA","LAS PERDICES","BV. ROCA 549"
"13/12/2023",639,"CORDOBA","LAS PERDICES","BV. ROCA 549"
"18/08/2023",286.7,"CORDOBA","LAS PERDICES","BV. ROCA 549"
"23/10/2023",295,"CORDOBA","LAS PERDICES","BV. ROCA 549"
"25/11/2023",370,"CORDOBA","LAS PERDICES","BV. ROCA 549"
"01/11/2023",334,"CHACO","PAMPA DEL INFIERNO","Hipolito Irigoyen 93"
"02/08/2023",263.1,"CHACO","PAMPA DEL INFIERNO","Hipolito Irigoyen 93"
"08/07/2023",251.8,"CHACO","PAMPA DEL INFIERNO","Hipolito Irigoyen 93"
"08/12/2023",469,"CHACO","PAMPA DEL INFIERNO","Hipolito Irigoyen 93"
"13/12/2023",639,"CHACO","PAMPA DEL INFIERNO","Hipolito Irigoyen 93"
"18/08/2023",296,"CHACO","PAMPA DEL INFIERNO","Hipolito Irigoyen 93"
"23/10/2023",305,"CHACO","PAMPA DEL INFIERNO","Hipolito Irigoyen 93"
"25/11/2023",382,"CHACO","PAMPA DEL INFIERNO","Hipolito Irigoyen 93"
"01/11/2023",323,"CORDOBA","JOVITA","ACC.P.VILLEMUR Y RUTA PROV.27"
"02/08/2023",254.8,"CORDOBA","JOVITA","ACC.P.VILLEMUR Y RUTA PROV.27"
"08/07/2023",243.8,"CORDOBA","JOVITA","ACC.P.VILLEMUR Y RUTA PROV.27"
"08/12/2023",460,"CORDOBA","JOVITA","ACC.P.VILLEMUR Y RUTA PROV.27"
"13/12/2023",639,"CORDOBA","JOVITA","ACC.P.VILLEMUR Y RUTA PROV.27"
"18/08/2023",286.7,"CORDOBA","JOVITA","ACC.P.VILLEMUR Y RUTA PROV.27"
"23/10/2023",295,"CORDOBA","JOVITA","ACC.P.VILLEMUR Y RUTA PROV.27"
"25/11/2023",370,"CORDOBA","JOVITA","ACC.P.VILLEMUR Y RUTA PROV.27"
"01/11/2023",334,"BUENOS AIRES","BAHIA BLANCA","RUTA 35 9.5"
"02/08/2023",263.4,"BUENOS AIRES","BAHIA BLANCA","RUTA 35 9.5"
"08/07/2023",252.1,"BUENOS AIRES","BAHIA BLANCA","RUTA 35 9.5"
"08/12/2023",478,"BUENOS AIRES","BAHIA BLANCA","RUTA 35 9.5"
"13/12/2023",649,"BUENOS AIRES","BAHIA BLANCA","RUTA 35 9.5"
"18/08/2023",296.3,"BUENOS AIRES","BAHIA BLANCA","RUTA 35 9.5"
"23/10/2023",305,"BUENOS AIRES","BAHIA BLANCA","RUTA 35 9.5"
"25/11/2023",382,"BUENOS AIRES","BAHIA BLANCA","RUTA 35 9.5"
"01/11/2023",314,"BUENOS AIRES","BERAZATEGUI","21 3134"
"02/08/2023",246.4,"BUENOS AIRES","BERAZATEGUI","21 3134"
"08/07/2023",235.8,"BUENOS AIRES","BERAZATEGUI","21 3134"
"08/12/2023",450,"BUENOS AIRES","BERAZATEGUI","21 3134"
"13/12/2023",613,"BUENOS AIRES","BERAZATEGUI","21 3134"
"18/08/2023",277.2,"BUENOS AIRES","BERAZATEGUI","21 3134"
"23/10/2023",286,"BUENOS AIRES","BERAZATEGUI","21 3134"
"25/11/2023",359,"BUENOS AIRES","BERAZATEGUI","21 3134"
"01/11/2023",311,"BUENOS AIRES","SAN MIGUEL","avenida mitre 4900"
"02/08/2023",244.9,"BUENOS AIRES","SAN MIGUEL","avenida mitre 4900"
"08/07/2023",234.4,"BUENOS AIRES","SAN MIGUEL","avenida mitre 4900"
"08/12/2023",449,"BUENOS AIRES","SAN MIGUEL","avenida mitre 4900"
"13/12/2023",616,"BUENOS AIRES","SAN MIGUEL","avenida mitre 4900"
"18/08/2023",275.5,"BUENOS AIRES","SAN MIGUEL","avenida mitre 4900"
"23/10/2023",284,"BUENOS AIRES","SAN MIGUEL","avenida mitre 4900"
"25/11/2023",356,"BUENOS AIRES","SAN MIGUEL","avenida mitre 4900"
"01/11/2023",317,"BUENOS AIRES","JOSE C. PAZ","H. YRIGOYEN 3723"
"02/08/2023",249.7,"BUENOS AIRES","JOSE C. PAZ","H. YRIGOYEN 3723"
"06/12/2023",365,"BUENOS AIRES","JOSE C. PAZ","H. YRIGOYEN 3723"
"08/07/2023",239.2,"BUENOS AIRES","JOSE C. PAZ","H. YRIGOYEN 3723"
"08/12/2023",457,"BUENOS AIRES","JOSE C. PAZ","H. YRIGOYEN 3723"
"13/12/2023",626,"BUENOS AIRES","JOSE C. PAZ","H. YRIGOYEN 3723"
"18/08/2023",280.9,"BUENOS AIRES","JOSE C. PAZ","H. YRIGOYEN 3723"
"23/10/2023",289,"BUENOS AIRES","JOSE C. PAZ","H. YRIGOYEN 3723"
"25/11/2023",363,"BUENOS AIRES","JOSE C. PAZ","H. YRIGOYEN 3723"
"01/11/2023",306,"MENDOZA","PALMIRA","ALEM 6/42"
"02/08/2023",240.9,"MENDOZA","PALMIRA","ALEM 6/42"
"08/07/2023",230.5,"MENDOZA","PALMIRA","ALEM 6/42"
"08/12/2023",430,"MENDOZA","PALMIRA","ALEM 6/42"
"13/12/2023",599,"MENDOZA","PALMIRA","ALEM 6/42"
"18/08/2023",271,"MENDOZA","PALMIRA","ALEM 6/42"
"23/10/2023",279,"MENDOZA","PALMIRA","ALEM 6/42"
"25/11/2023",350,"MENDOZA","PALMIRA","ALEM 6/42"
"01/11/2023",306,"MENDOZA","SAN MARTIN","Pirovano 52"
"02/08/2023",240.9,"MENDOZA","SAN MARTIN","Pirovano 52"
"08/07/2023",230.5,"MENDOZA","SAN MARTIN","Pirovano 52"
"08/12/2023",430,"MENDOZA","SAN MARTIN","Pirovano 52"
"13/12/2023",599,"MENDOZA","SAN MARTIN","Pirovano 52"
"18/08/2023",271,"MENDOZA","SAN MARTIN","Pirovano 52"
"23/10/2023",279,"MENDOZA","SAN MARTIN","Pirovano 52"
"25/11/2023",350,"MENDOZA","SAN MARTIN","Pirovano 52"
"01/11/2023",306,"MENDOZA","LA DORMIDA","RUTA 7 KM 941"
"02/08/2023",240.9,"MENDOZA","LA DORMIDA","RUTA 7 KM 941"
"08/07/2023",230.5,"MENDOZA","LA DORMIDA","RUTA 7 KM 941"
"08/12/2023",430,"MENDOZA","LA DORMIDA","RUTA 7 KM 941"
"13/12/2023",599,"MENDOZA","LA DORMIDA","RUTA 7 KM 941"
"18/08/2023",271,"MENDOZA","LA DORMIDA","RUTA 7 KM 941"
"23/10/2023",279,"MENDOZA","LA DORMIDA","RUTA 7 KM 941"
"25/11/2023",350,"MENDOZA","LA DORMIDA","RUTA 7 KM 941"
"01/11/2023",306,"MENDOZA","RUSELL","URQUIZA Y MORENO"
"02/08/2023",240.9,"MENDOZA","RUSELL","URQUIZA Y MORENO"
"08/07/2023",230.5,"MENDOZA","RUSELL","URQUIZA Y MORENO"
"08/12/2023",430,"MENDOZA","RUSELL","URQUIZA Y MORENO"
"13/12/2023",599,"MENDOZA","RUSELL","URQUIZA Y MORENO"
"18/08/2023",271,"MENDOZA","RUSELL","URQUIZA Y MORENO"
"23/10/2023",279,"MENDOZA","RUSELL","URQUIZA Y MORENO"
"25/11/2023",350,"MENDOZA","RUSELL","URQUIZA Y MORENO"
"01/11/2023",251,"SANTA CRUZ","28 DE NOVIEMBRE","ANTARTIDA ARGENTINA Y RUTA 40 ."
"02/08/2023",197.5,"SANTA CRUZ","28 DE NOVIEMBRE","ANTARTIDA ARGENTINA Y RUTA 40 ."
"08/07/2023",189,"SANTA CRUZ","28 DE NOVIEMBRE","ANTARTIDA ARGENTINA Y RUTA 40 ."
"08/12/2023",352,"SANTA CRUZ","28 DE NOVIEMBRE","ANTARTIDA ARGENTINA Y RUTA 40 ."
"13/12/2023",479,"SANTA CRUZ","28 DE NOVIEMBRE","ANTARTIDA ARGENTINA Y RUTA 40 ."
"18/08/2023",222.2,"SANTA CRUZ","28 DE NOVIEMBRE","ANTARTIDA ARGENTINA Y RUTA 40 ."
"23/10/2023",229,"SANTA CRUZ","28 DE NOVIEMBRE","ANTARTIDA ARGENTINA Y RUTA 40 ."
"25/11/2023",287,"SANTA CRUZ","28 DE NOVIEMBRE","ANTARTIDA ARGENTINA Y RUTA 40 ."
"01/11/2023",332,"BUENOS AIRES","MAR DEL PLATA","SOLIS 9531"
"02/08/2023",261.3,"BUENOS AIRES","MAR DEL PLATA","SOLIS 9531"
"08/07/2023",250,"BUENOS AIRES","MAR DEL PLATA","SOLIS 9531"
"08/12/2023",468,"BUENOS AIRES","MAR DEL PLATA","SOLIS 9531"
"13/12/2023",649,"BUENOS AIRES","MAR DEL PLATA","SOLIS 9531"
"18/08/2023",294,"BUENOS AIRES","MAR DEL PLATA","SOLIS 9531"
"23/10/2023",303,"BUENOS AIRES","MAR DEL PLATA","SOLIS 9531"
"25/11/2023",380,"BUENOS AIRES","MAR DEL PLATA","SOLIS 9531"
"01/11/2023",335,"CORDOBA","SANTA ROSA DE CALAMUCHITA","RUTA 5 KM 88"
"02/08/2023",264.1,"CORDOBA","SANTA ROSA DE CALAMUCHITA","RUTA 5 KM 88"
"08/07/2023",252.7,"CORDOBA","SANTA ROSA DE CALAMUCHITA","RUTA 5 KM 88"
"08/12/2023",476,"CORDOBA","SANTA ROSA DE CALAMUCHITA","RUTA 5 KM 88"
"10/10/2023",307.1,"CORDOBA","SANTA ROSA DE CALAMUCHITA","RUTA 5 KM 88"
"13/12/2023",639,"CORDOBA","SANTA ROSA DE CALAMUCHITA","RUTA 5 KM 88"
"18/08/2023",297.1,"CORDOBA","SANTA ROSA DE CALAMUCHITA","RUTA 5 KM 88"
"23/10/2023",306,"CORDOBA","SANTA ROSA DE CALAMUCHITA","RUTA 5 KM 88"
"25/11/2023",383,"CORDOBA","SANTA ROSA DE CALAMUCHITA","RUTA 5 KM 88"
"01/11/2023",325,"SANTA FE","ARMSTRONG","RUTA 9 KM 397"
"02/08/2023",255.8,"SANTA FE","ARMSTRONG","RUTA 9 KM 397"
"08/07/2023",244.8,"SANTA FE","ARMSTRONG","RUTA 9 KM 397"
"08/12/2023",462,"SANTA FE","ARMSTRONG","RUTA 9 KM 397"
"13/12/2023",639,"SANTA FE","ARMSTRONG","RUTA 9 KM 397"
"18/08/2023",287.8,"SANTA FE","ARMSTRONG","RUTA 9 KM 397"
"23/10/2023",296,"SANTA FE","ARMSTRONG","RUTA 9 KM 397"
"25/11/2023",372,"SANTA FE","ARMSTRONG","RUTA 9 KM 397"
"01/11/2023",329,"BUENOS AIRES","JUNIN","RIVADAVIA 500"
"02/08/2023",258.8,"BUENOS AIRES","JUNIN","RIVADAVIA 500"
"08/07/2023",247.8,"BUENOS AIRES","JUNIN","RIVADAVIA 500"
"08/12/2023",471,"BUENOS AIRES","JUNIN","RIVADAVIA 500"
"13/12/2023",652,"BUENOS AIRES","JUNIN","RIVADAVIA 500"
"18/08/2023",291.2,"BUENOS AIRES","JUNIN","RIVADAVIA 500"
"23/10/2023",300,"BUENOS AIRES","JUNIN","RIVADAVIA 500"
"25/11/2023",376,"BUENOS AIRES","JUNIN","RIVADAVIA 500"
"01/11/2023",326,"CORDOBA","CORDOBA","AVENIDA VELEZ SARSFIELD Nº 596"
"02/08/2023",256.4,"CORDOBA","CORDOBA","AVENIDA VELEZ SARSFIELD Nº 596"
"08/07/2023",245.4,"CORDOBA","CORDOBA","AVENIDA VELEZ SARSFIELD Nº 596"
"08/12/2023",463,"CORDOBA","CORDOBA","AVENIDA VELEZ SARSFIELD Nº 596"
"13/12/2023",639,"CORDOBA","CORDOBA","AVENIDA VELEZ SARSFIELD Nº 596"
"18/08/2023",288.5,"CORDOBA","CORDOBA","AVENIDA VELEZ SARSFIELD Nº 596"
"23/10/2023",297,"CORDOBA","CORDOBA","AVENIDA VELEZ SARSFIELD Nº 596"
"25/11/2023",373,"CORDOBA","CORDOBA","AVENIDA VELEZ SARSFIELD Nº 596"
"01/11/2023",326,"CORDOBA","CORDOBA","AV. VALPARAISO 3960"
"02/08/2023",256.4,"CORDOBA","CORDOBA","AV. VALPARAISO 3960"
"08/07/2023",245.4,"CORDOBA","CORDOBA","AV. VALPARAISO 3960"
"08/12/2023",463,"CORDOBA","CORDOBA","AV. VALPARAISO 3960"
"13/12/2023",639,"CORDOBA","CORDOBA","AV. VALPARAISO 3960"
"18/08/2023",288.5,"CORDOBA","CORDOBA","AV. VALPARAISO 3960"
"23/10/2023",297,"CORDOBA","CORDOBA","AV. VALPARAISO 3960"
"25/11/2023",373,"CORDOBA","CORDOBA","AV. VALPARAISO 3960"
"01/11/2023",311,"BUENOS AIRES","GUERNICA","REPUBLICA ARGENTINA 93"
"02/08/2023",244.9,"BUENOS AIRES","GUERNICA","REPUBLICA ARGENTINA 93"
"08/07/2023",234.4,"BUENOS AIRES","GUERNICA","REPUBLICA ARGENTINA 93"
"08/12/2023",449,"BUENOS AIRES","GUERNICA","REPUBLICA ARGENTINA 93"
"13/12/2023",616,"BUENOS AIRES","GUERNICA","REPUBLICA ARGENTINA 93"
"18/08/2023",275.5,"BUENOS AIRES","GUERNICA","REPUBLICA ARGENTINA 93"
"23/10/2023",284,"BUENOS AIRES","GUERNICA","REPUBLICA ARGENTINA 93"
"25/11/2023",356,"BUENOS AIRES","GUERNICA","REPUBLICA ARGENTINA 93"
"01/11/2023",323,"CORDOBA","HERNANDO","Las Heras 110"
"02/08/2023",254.8,"CORDOBA","HERNANDO","Las Heras 110"
"08/07/2023",243.8,"CORDOBA","HERNANDO","Las Heras 110"
"08/12/2023",460,"CORDOBA","HERNANDO","Las Heras 110"
"13/12/2023",639,"CORDOBA","HERNANDO","Las Heras 110"
"18/08/2023",286.7,"CORDOBA","HERNANDO","Las Heras 110"
"23/10/2023",295,"CORDOBA","HERNANDO","Las Heras 110"
"25/11/2023",370,"CORDOBA","HERNANDO","Las Heras 110"
"01/11/2023",330,"SANTA FE","SANTA FE","Mendoza 3201 0"
"02/08/2023",259.8,"SANTA FE","SANTA FE","Mendoza 3201 0"
"08/07/2023",248.6,"SANTA FE","SANTA FE","Mendoza 3201 0"
"08/12/2023",470,"SANTA FE","SANTA FE","Mendoza 3201 0"
"13/12/2023",639,"SANTA FE","SANTA FE","Mendoza 3201 0"
"18/08/2023",292.3,"SANTA FE","SANTA FE","Mendoza 3201 0"
"23/10/2023",301,"SANTA FE","SANTA FE","Mendoza 3201 0"
"25/11/2023",378,"SANTA FE","SANTA FE","Mendoza 3201 0"
"01/11/2023",272,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LARRAZABAL 801"
"02/08/2023",213.8,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LARRAZABAL 801"
"08/07/2023",204.6,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LARRAZABAL 801"
"08/12/2023",404,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LARRAZABAL 801"
"14/12/2023",553,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LARRAZABAL 801"
"18/08/2023",240.5,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LARRAZABAL 801"
"23/10/2023",248,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LARRAZABAL 801"
"25/11/2023",311,"CAPITAL FEDERAL","CAPITAL FEDERAL","AV. LARRAZABAL 801"
"01/11/2023",327,"SANTA FE","LAS TOSCAS","RUTA NAC. 11 ACC. CALLE 2 Y 19"
"02/08/2023",257,"SANTA FE","LAS TOSCAS","RUTA NAC. 11 ACC. CALLE 2 Y 19"
"08/07/2023",245.9,"SANTA FE","LAS TOSCAS","RUTA NAC. 11 ACC. CALLE 2 Y 19"
"08/12/2023",465,"SANTA FE","LAS TOSCAS","RUTA NAC. 11 ACC. CALLE 2 Y 19"
"13/12/2023",639,"SANTA FE","LAS TOSCAS","RUTA NAC. 11 ACC. CALLE 2 Y 19"
"18/08/2023",289.1,"SANTA FE","LAS TOSCAS","RUTA NAC. 11 ACC. CALLE 2 Y 19"
"23/10/2023",298,"SANTA FE","LAS TOSCAS","RUTA NAC. 11 ACC. CALLE 2 Y 19"
"25/11/2023",374,"SANTA FE","LAS TOSCAS","RUTA NAC. 11 ACC. CALLE 2 Y 19"
"01/11/2023",262,"NEUQUEN","CENTENARIO","AVENIDA LIBERTADOR 929"
"02/08/2023",206.2,"NEUQUEN","CENTENARIO","AVENIDA LIBERTADOR 929"
"08/07/2023",197.3,"NEUQUEN","CENTENARIO","AVENIDA LIBERTADOR 929"
"08/12/2023",368,"NEUQUEN","CENTENARIO","AVENIDA LIBERTADOR 929"
"13/12/2023",509,"NEUQUEN","CENTENARIO","AVENIDA LIBERTADOR 929"
"18/08/2023",232,"NEUQUEN","CENTENARIO","AVENIDA LIBERTADOR 929"
"23/10/2023",239,"NEUQUEN","CENTENARIO","AVENIDA LIBERTADOR 929"
"25/11/2023",300,"NEUQUEN","CENTENARIO","AVENIDA LIBERTADOR 929"
"01/11/2023",262,"NEUQUEN","NEUQUEN","RUTA 22 Y TEGUCIGALPA km 1227"
"02/08/2023",206.2,"NEUQUEN","NEUQUEN","RUTA 22 Y TEGUCIGALPA km 1227"
"08/07/2023",197.3,"NEUQUEN","NEUQUEN","RUTA 22 Y TEGUCIGALPA km 1227"
"08/12/2023",368,"NEUQUEN","NEUQUEN","RUTA 22 Y TEGUCIGALPA km 1227"
"13/12/2023",509,"NEUQUEN","NEUQUEN","RUTA 22 Y TEGUCIGALPA km 1227"
"18/08/2023",232,"NEUQUEN","NEUQUEN","RUTA 22 Y TEGUCIGALPA km 1227"
"23/10/2023",239,"NEUQUEN","NEUQUEN","RUTA 22 Y TEGUCIGALPA km 1227"
"25/11/2023",300,"NEUQUEN","NEUQUEN","RUTA 22 Y TEGUCIGALPA km 1227"
"01/11/2023",332,"FORMOSA","FORMOSA","Av. Independencia 2145&#8194;y Av. Paso"
"02/08/2023",261.9,"FORMOSA","FORMOSA","Av. Independencia 2145&#8194;y Av. Paso"
"08/07/2023",250.6,"FORMOSA","FORMOSA","Av. Independencia 2145&#8194;y Av. Paso"
"08/12/2023",466,"FORMOSA","FORMOSA","Av. Independencia 2145&#8194;y Av. Paso"
"13/12/2023",649,"FORMOSA","FORMOSA","Av. Independencia 2145&#8194;y Av. Paso"
"18/08/2023",294.6,"FORMOSA","FORMOSA","Av. Independencia 2145&#8194;y Av. Paso"
"23/10/2023",303,"FORMOSA","FORMOSA","Av. Independencia 2145&#8194;y Av. Paso"
"25/11/2023",380,"FORMOSA","FORMOSA","Av. Independencia 2145&#8194;y Av. Paso"
"01/11/2023",323,"CORDOBA","BUCHARDO","AVENIDA SAN MARTIN 399"
"02/08/2023",254.8,"CORDOBA","BUCHARDO","AVENIDA SAN MARTIN 399"
"08/07/2023",243.8,"CORDOBA","BUCHARDO","AVENIDA SAN MARTIN 399"
"08/12/2023",460,"CORDOBA","BUCHARDO","AVENIDA SAN MARTIN 399"
"13/12/2023",639,"CORDOBA","BUCHARDO","AVENIDA SAN MARTIN 399"
"18/08/2023",286.7,"CORDOBA","BUCHARDO","AVENIDA SAN MARTIN 399"
"23/10/2023",295,"CORDOBA","BUCHARDO","AVENIDA SAN MARTIN 399"
"25/11/2023",370,"CORDOBA","BUCHARDO","AVENIDA SAN MARTIN 399"
"01/11/2023",331,"BUENOS AIRES","AMEGHINO","AV SAN MARTIN 217"
"02/08/2023",260.5,"BUENOS AIRES","AMEGHINO","AV SAN MARTIN 217"
"08/07/2023",249.3,"BUENOS AIRES","AMEGHINO","AV SAN MARTIN 217"
"08/12/2023",475,"BUENOS AIRES","AMEGHINO","AV SAN MARTIN 217"
"13/12/2023",649,"BUENOS AIRES","AMEGHINO","AV SAN MARTIN 217"
"18/08/2023",293.1,"BUENOS AIRES","AMEGHINO","AV SAN MARTIN 217"
"23/10/2023",302,"BUENOS AIRES","AMEGHINO","AV SAN MARTIN 217"
"25/11/2023",379,"BUENOS AIRES","AMEGHINO","AV SAN MARTIN 217"
"01/11/2023",325,"ENTRE RIOS","SEGUI","LIBERTAD 249"
"02/08/2023",255.1,"ENTRE RIOS","SEGUI","LIBERTAD 249"
"08/07/2023",244.1,"ENTRE RIOS","SEGUI","LIBERTAD 249"
"08/12/2023",462,"ENTRE RIOS","SEGUI","LIBERTAD 249"
"13/12/2023",639,"ENTRE RIOS","SEGUI","LIBERTAD 249"
"18/08/2023",287,"ENTRE RIOS","SEGUI","LIBERTAD 249"
"23/10/2023",296,"ENTRE RIOS","SEGUI","LIBERTAD 249"
"25/11/2023",372,"ENTRE RIOS","SEGUI","LIBERTAD 249"
"01/11/2023",311,"BUENOS AIRES","BERNAL","Av Tomas Flores 2199"
"02/08/2023",244.9,"BUENOS AIRES","BERNAL","Av Tomas Flores 2199"
"08/07/2023",234.4,"BUENOS AIRES","BERNAL","Av Tomas Flores 2199"
"08/12/2023",449,"BUENOS AIRES","BERNAL","Av Tomas Flores 2199"
"13/10/2023",284,"BUENOS AIRES","BERNAL","Av Tomas Flores 2199"
"13/12/2023",753,"BUENOS AIRES","BERNAL","Av Tomas Flores 2199"
"18/08/2023",275.5,"BUENOS AIRES","BERNAL","Av Tomas Flores 2199"
"25/11/2023",356,"BUENOS AIRES","BERNAL","Av Tomas Flores 2199"
"01/11/2023",345,"MISIONES","PUERTO ESPERANZA","AV. VICTORIA Y CHACO"
"02/08/2023",271.8,"MISIONES","PUERTO ESPERANZA","AV. VICTORIA Y CHACO"
"08/07/2023",260.1,"MISIONES","PUERTO ESPERANZA","AV. VICTORIA Y CHACO"
"08/12/2023",485,"MISIONES","PUERTO ESPERANZA","AV. VICTORIA Y CHACO"
"13/12/2023",659,"MISIONES","PUERTO ESPERANZA","AV. VICTORIA Y CHACO"
"18/08/2023",305.8,"MISIONES","PUERTO ESPERANZA","AV. VICTORIA Y CHACO"
"23/10/2023",315,"MISIONES","PUERTO ESPERANZA","AV. VICTORIA Y CHACO"
"25/11/2023",395,"MISIONES","PUERTO ESPERANZA","AV. VICTORIA Y CHACO"
"01/11/2023",331,"BUENOS AIRES","O' BRIEN","SAN EDUARDO 21"
"02/08/2023",260.5,"BUENOS AIRES","O' BRIEN","SAN EDUARDO 21"
"08/07/2023",249.3,"BUENOS AIRES","O' BRIEN","SAN EDUARDO 21"
"08/12/2023",475,"BUENOS AIRES","O' BRIEN","SAN EDUARDO 21"
"13/12/2023",649,"BUENOS AIRES","O' BRIEN","SAN EDUARDO 21"
"18/08/2023",293.1,"BUENOS AIRES","O' BRIEN","SAN EDUARDO 21"
"23/10/2023",302,"BUENOS AIRES","O' BRIEN","SAN EDUARDO 21"
"25/11/2023",379,"BUENOS AIRES","O' BRIEN","SAN EDUARDO 21"
"01/11/2023",334,"BUENOS AIRES","PEDRO LURO","CALLE 28 ESQUINA 5"
"02/08/2023",263.4,"BUENOS AIRES","PEDRO LURO","CALLE 28 ESQUINA 5"
"08/07/2023",252.1,"BUENOS AIRES","PEDRO LURO","CALLE 28 ESQUINA 5"
"08/12/2023",478,"BUENOS AIRES","PEDRO LURO","CALLE 28 ESQUINA 5"
"13/12/2023",649,"BUENOS AIRES","PEDRO LURO","CALLE 28 ESQUINA 5"
"18/08/2023",296.3,"BUENOS AIRES","PEDRO LURO","CALLE 28 ESQUINA 5"
"23/10/2023",305,"BUENOS AIRES","PEDRO LURO","CALLE 28 ESQUINA 5"
"25/11/2023",382,"BUENOS AIRES","PEDRO LURO","CALLE 28 ESQUINA 5"
"01/11/2023",322,"BUENOS AIRES","GRAL. ARENALES","Ruta 65 y Acceso a General Arenales Ruta 65"
"02/08/2023",253.8,"BUENOS AIRES","GRAL. ARENALES","Ruta 65 y Acceso a General Arenales Ruta 65"
"08/07/2023",242.9,"BUENOS AIRES","GRAL. ARENALES","Ruta 65 y Acceso a General Arenales Ruta 65"
"08/12/2023",461,"BUENOS AIRES","GRAL. ARENALES","Ruta 65 y Acceso a General Arenales Ruta 65"
"13/12/2023",649,"BUENOS AIRES","GRAL. ARENALES","Ruta 65 y Acceso a General Arenales Ruta 65"
"18/08/2023",285.5,"BUENOS AIRES","GRAL. ARENALES","Ruta 65 y Acceso a General Arenales Ruta 65"
"23/10/2023",294,"BUENOS AIRES","GRAL. ARENALES","Ruta 65 y Acceso a General Arenales Ruta 65"
"25/11/2023",368,"BUENOS AIRES","GRAL. ARENALES","Ruta 65 y Acceso a General Arenales Ruta 65"
"01/11/2023",256,"SANTA CRUZ","PIEDRA BUENA","BELGRANO Y SAENZ PEÑA"
"02/08/2023",201.2,"SANTA CRUZ","PIEDRA BUENA","BELGRANO Y SAENZ PEÑA"
"08/07/2023",192.5,"SANTA CRUZ","PIEDRA BUENA","BELGRANO Y SAENZ PEÑA"
"08/12/2023",360,"SANTA CRUZ","PIEDRA BUENA","BELGRANO Y SAENZ PEÑA"
"13/12/2023",485,"SANTA CRUZ","PIEDRA BUENA","BELGRANO Y SAENZ PEÑA"
